ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
905,Female,39,First-time,Business,Business,354,33,27,3,3,1,3,3,2,1,3,1,1,4,3,1,4,Neutral or Dissatisfied
906,Female,42,Returning,Business,Business,247,0,0,4,4,1,3,4,3,3,3,1,5,3,3,3,3,Neutral or Dissatisfied
907,Male,18,First-time,Business,Economy,134,0,0,5,3,4,3,2,3,4,3,4,4,5,3,4,4,Neutral or Dissatisfied
908,Female,37,First-time,Business,Business,270,0,0,2,2,3,2,4,3,5,1,5,5,4,2,5,4,Neutral or Dissatisfied
909,Female,60,Returning,Business,Business,2738,0,0,3,3,5,4,3,4,4,4,4,2,4,3,4,4,Satisfied
910,Male,35,Returning,Business,Business,89,0,2,3,3,1,4,3,1,4,1,4,4,1,2,1,2,Neutral or Dissatisfied
911,Female,23,First-time,Business,Economy,282,34,30,4,1,2,1,4,4,4,1,4,4,3,1,4,3,Neutral or Dissatisfied
912,Female,47,Returning,Business,Business,2728,0,0,1,1,4,4,1,5,4,5,4,3,5,1,5,5,Satisfied
913,Female,41,Returning,Business,Business,2743,0,0,3,3,3,5,3,5,4,5,5,3,5,3,5,5,Satisfied
914,Male,77,First-time,Business,Business,270,0,5,1,1,2,4,3,2,4,2,2,4,2,2,2,2,Neutral or Dissatisfied
915,Female,24,First-time,Business,Economy,247,3,0,0,5,5,5,2,5,2,5,2,2,4,5,2,4,Satisfied
916,Female,61,First-time,Business,Business,247,0,0,5,5,3,5,3,4,4,4,4,4,4,5,4,4,Satisfied
917,Female,56,Returning,Business,Business,3870,0,0,3,3,5,4,3,5,4,5,4,4,5,3,5,4,Satisfied
918,Male,32,Returning,Business,Business,2702,1,2,5,4,3,4,5,2,4,4,4,4,3,4,4,4,Neutral or Dissatisfied
919,Male,25,First-time,Business,Business,89,0,0,3,1,3,1,3,1,2,3,2,2,3,1,2,4,Neutral or Dissatisfied
920,Male,49,Returning,Business,Business,270,9,4,5,5,3,5,5,4,5,4,5,2,4,5,4,4,Satisfied
921,Male,55,Returning,Business,Business,1568,0,0,5,5,1,4,5,2,4,2,1,3,2,2,2,2,Neutral or Dissatisfied
922,Female,60,Returning,Business,Business,309,0,2,4,3,1,3,4,3,3,3,4,1,3,3,3,3,Neutral or Dissatisfied
923,Male,43,Returning,Business,Business,2954,0,0,2,2,3,4,2,2,4,1,3,5,2,3,2,3,Neutral or Dissatisfied
924,Female,41,Returning,Business,Business,102,0,0,5,5,2,3,5,2,4,2,4,2,2,1,2,1,Neutral or Dissatisfied
925,Female,45,First-time,Business,Business,282,2,0,3,3,1,3,4,1,5,4,5,5,3,3,5,3,Neutral or Dissatisfied
926,Female,25,Returning,Business,Business,89,27,29,5,5,3,1,5,2,4,4,0,0,4,4,0,4,Neutral or Dissatisfied
927,Male,39,First-time,Business,Business,354,0,0,2,2,1,2,2,4,4,4,4,4,3,2,4,3,Neutral or Dissatisfied
928,Male,62,First-time,Business,Business,89,13,9,3,3,1,3,3,1,4,2,4,4,3,3,4,3,Neutral or Dissatisfied
929,Male,34,Returning,Business,Business,158,0,0,4,4,3,4,4,5,4,5,3,5,5,4,5,5,Satisfied
930,Female,26,First-time,Business,Business,354,0,0,2,1,2,1,3,3,4,1,4,4,4,1,4,4,Neutral or Dissatisfied
931,Female,57,Returning,Business,Business,164,29,39,2,2,2,3,2,2,2,2,1,5,2,2,2,2,Neutral or Dissatisfied
932,Female,61,First-time,Business,Business,309,19,14,2,2,2,2,3,2,1,3,1,1,4,2,1,4,Neutral or Dissatisfied
933,Female,57,Returning,Business,Business,134,0,0,1,1,2,4,1,3,4,3,2,2,3,1,3,1,Neutral or Dissatisfied
934,Female,42,First-time,Business,Business,282,12,0,2,2,4,2,4,3,3,3,3,3,4,2,3,5,Neutral or Dissatisfied
935,Male,24,Returning,Business,Business,2357,0,0,2,2,3,4,2,3,5,2,4,4,4,2,4,5,Satisfied
936,Male,44,Returning,Business,Business,2867,0,0,4,4,3,4,4,5,4,5,4,4,5,4,5,4,Satisfied
937,Male,61,Returning,Business,Business,3504,127,124,5,5,1,4,5,2,3,2,3,3,2,2,2,2,Neutral or Dissatisfied
938,Female,56,Returning,Business,Business,3755,0,0,2,2,2,4,2,2,3,2,2,5,2,2,2,2,Neutral or Dissatisfied
939,Female,17,First-time,Business,Business,229,0,0,3,3,3,3,3,4,2,5,2,2,3,3,2,3,Neutral or Dissatisfied
940,Male,39,First-time,Business,Business,247,0,0,1,1,4,1,1,5,1,4,1,1,5,1,1,4,Neutral or Dissatisfied
941,Female,45,Returning,Business,Business,1749,0,0,5,5,3,4,5,2,4,2,3,5,2,2,2,2,Neutral or Dissatisfied
942,Male,46,Returning,Business,Business,309,0,0,5,5,5,4,5,4,4,4,4,2,4,5,4,4,Satisfied
943,Male,57,Returning,Business,Business,2491,0,0,3,3,5,4,3,4,5,5,3,5,4,3,4,4,Satisfied
944,Female,46,Returning,Business,Business,2605,0,0,4,4,3,3,4,2,4,2,3,2,2,2,2,2,Neutral or Dissatisfied
945,Female,61,Returning,Business,Business,3093,0,0,1,1,4,4,1,3,4,3,4,4,3,3,3,3,Neutral or Dissatisfied
946,Male,56,Returning,Business,Business,140,15,21,1,1,3,3,1,2,3,2,4,2,2,4,2,4,Neutral or Dissatisfied
947,Female,45,Returning,Business,Business,2215,14,16,1,1,4,2,1,2,2,2,3,5,2,2,2,2,Neutral or Dissatisfied
948,Male,70,Returning,Business,Business,2237,0,0,1,1,2,1,1,1,1,1,3,2,1,2,1,2,Neutral or Dissatisfied
949,Female,78,Returning,Business,Business,1800,26,20,4,4,1,3,4,3,3,4,2,5,3,1,3,1,Neutral or Dissatisfied
950,Male,36,First-time,Business,Business,354,0,0,2,2,1,2,1,3,1,1,1,1,1,2,1,2,Neutral or Dissatisfied
951,Female,44,Returning,Business,Business,3063,0,1,4,4,3,3,4,2,3,1,4,4,2,2,2,2,Neutral or Dissatisfied
952,Female,57,Returning,Business,Business,1583,0,0,0,0,3,5,3,4,4,4,4,4,4,0,4,4,Satisfied
953,Male,56,Returning,Business,Business,89,0,0,4,4,3,4,4,1,4,2,1,1,1,3,1,3,Neutral or Dissatisfied
954,Female,56,Returning,Business,Business,2618,0,1,4,4,1,3,4,3,3,3,2,2,3,2,3,2,Neutral or Dissatisfied
955,Female,35,Returning,Business,Business,134,161,171,1,1,3,2,1,1,3,2,3,3,2,2,3,2,Neutral or Dissatisfied
956,Female,21,First-time,Business,Economy,89,0,0,4,0,3,0,3,2,4,2,4,4,3,1,4,3,Neutral or Dissatisfied
957,Female,17,Returning,Business,Business,312,0,0,2,2,4,4,2,5,4,3,4,4,4,2,4,5,Satisfied
958,Male,56,Returning,Business,Business,1636,0,0,3,3,4,4,3,2,3,2,2,5,2,3,2,3,Neutral or Dissatisfied
959,Female,74,Returning,Business,Business,102,31,34,4,4,2,4,4,4,4,4,2,5,4,4,4,4,Neutral or Dissatisfied
960,Male,48,Returning,Business,Business,102,0,0,4,0,4,4,2,2,4,2,3,5,2,0,2,2,Satisfied
961,Male,33,First-time,Business,Business,354,4,0,4,4,4,4,3,3,2,2,2,2,4,4,2,3,Neutral or Dissatisfied
962,Male,40,Returning,Business,Business,2556,0,0,5,5,2,4,5,1,4,1,1,1,1,1,1,1,Neutral or Dissatisfied
963,Male,60,Returning,Business,Business,3358,0,0,4,0,3,5,2,5,4,5,5,2,5,0,5,5,Satisfied
964,Female,44,Returning,Business,Business,3308,0,0,1,1,3,4,1,3,4,3,4,1,3,1,3,1,Neutral or Dissatisfied
965,Male,27,First-time,Business,Business,140,0,0,1,1,1,1,4,3,3,4,3,3,3,2,3,3,Neutral or Dissatisfied
966,Male,17,Returning,Business,Business,2079,0,0,2,2,3,4,2,4,4,5,4,4,5,2,4,4,Satisfied
967,Male,43,Returning,Business,Business,309,0,6,3,3,3,3,3,3,3,3,3,5,3,3,3,3,Neutral or Dissatisfied
968,Male,57,Returning,Business,Business,309,0,0,3,3,2,3,3,3,3,3,2,1,3,3,3,3,Neutral or Dissatisfied
969,Female,66,First-time,Business,Business,396,195,295,3,3,2,2,3,4,2,4,2,3,4,3,3,4,Neutral or Dissatisfied
970,Male,57,Returning,Business,Business,89,5,4,2,2,3,4,2,5,4,5,4,2,5,2,5,4,Satisfied
971,Female,22,First-time,Business,Business,102,5,14,4,2,4,2,4,3,2,2,2,2,3,2,2,4,Neutral or Dissatisfied
972,Male,44,Returning,Business,Business,3876,0,0,2,2,3,5,2,5,5,5,4,3,5,2,5,4,Satisfied
973,Female,42,Returning,Business,Business,2747,43,55,2,2,4,4,2,2,3,2,2,4,2,2,2,2,Neutral or Dissatisfied
974,Female,37,First-time,Business,Business,158,0,0,1,1,3,1,3,2,4,3,5,5,4,1,5,4,Neutral or Dissatisfied
975,Female,21,First-time,Business,Economy,309,0,0,2,1,3,1,4,2,2,3,2,2,3,1,2,4,Neutral or Dissatisfied
976,Female,54,Returning,Business,Business,309,0,0,0,0,1,3,3,4,2,0,4,3,4,1,4,4,Neutral or Dissatisfied
977,Male,39,Returning,Business,Business,3907,0,0,4,4,3,2,4,1,2,1,2,4,1,1,1,1,Neutral or Dissatisfied
978,Male,37,First-time,Business,Business,312,0,0,4,4,4,4,4,4,4,4,4,4,5,5,4,5,Satisfied
979,Female,59,Returning,Business,Business,2260,0,0,2,2,3,5,2,4,5,4,5,3,4,2,4,5,Satisfied
980,Male,53,Returning,Business,Business,3852,0,0,5,5,4,3,5,2,3,2,4,1,2,1,2,1,Neutral or Dissatisfied
981,Male,57,Returning,Business,Business,2747,0,0,4,4,4,3,4,4,3,4,3,2,4,2,4,2,Neutral or Dissatisfied
982,Female,30,Returning,Business,Business,2129,0,0,3,3,1,4,3,3,4,2,4,4,4,3,4,1,Satisfied
983,Female,48,Returning,Business,Business,3783,0,1,4,4,4,1,4,5,2,5,3,2,5,4,5,5,Satisfied
984,Male,37,Returning,Business,Business,2329,0,0,3,2,4,1,3,4,5,5,1,1,4,3,4,4,Satisfied
985,Female,25,First-time,Business,Economy,282,0,0,3,2,5,2,2,2,1,1,1,1,5,2,1,5,Neutral or Dissatisfied
986,Male,38,Returning,Business,Business,1998,0,0,5,5,3,3,5,5,1,5,1,4,5,5,5,5,Satisfied
987,Male,42,Returning,Business,Economy,309,0,0,3,3,3,5,3,1,5,2,5,5,4,5,5,2,Satisfied
988,Male,25,First-time,Business,Economy,102,0,0,3,3,4,3,2,2,4,4,4,4,4,3,4,4,Neutral or Dissatisfied
989,Female,48,Returning,Business,Economy,158,0,0,5,5,2,4,5,4,3,3,4,1,4,3,4,4,Neutral or Dissatisfied
990,Male,40,Returning,Business,Economy,396,7,30,4,4,1,4,4,1,4,1,4,4,2,4,4,3,Satisfied
991,Male,40,Returning,Business,Economy,89,0,0,2,2,1,5,2,4,5,1,5,5,3,5,5,4,Satisfied
992,Male,55,Returning,Business,Business,1920,7,5,1,5,2,2,5,4,4,4,5,4,4,5,4,4,Satisfied
993,Male,22,First-time,Business,Economy,113,5,0,0,4,3,4,1,4,3,4,3,3,2,4,3,1,Satisfied
994,Female,38,Returning,Business,Business,3827,0,0,3,3,5,4,3,4,1,4,4,2,4,3,4,5,Satisfied
995,Male,35,Returning,Business,Economy,102,0,5,4,4,2,4,4,4,3,5,3,3,3,3,3,3,Satisfied
996,Female,34,First-time,Business,Economy,309,168,165,4,1,3,3,4,5,3,2,3,1,5,1,2,5,Neutral or Dissatisfied
997,Male,56,Returning,Business,Economy,89,0,2,4,4,1,5,4,3,5,4,5,5,5,5,5,2,Satisfied
998,Male,37,Returning,Business,Economy,158,0,0,4,4,1,3,4,4,3,2,3,3,1,3,3,2,Neutral or Dissatisfied
999,Male,62,Returning,Business,Business,1637,0,0,4,4,1,4,4,5,4,5,3,4,5,4,5,5,Satisfied
1000,Female,63,Returning,Business,Economy,140,5,0,5,4,5,1,5,4,3,5,1,5,4,5,4,4,Satisfied
1001,Male,52,Returning,Business,Economy,89,0,0,2,2,2,5,2,1,5,3,5,5,4,5,5,2,Satisfied
1002,Female,45,First-time,Business,Economy,158,0,0,0,3,5,3,5,1,1,4,3,3,1,3,3,3,Neutral or Dissatisfied
1003,Male,22,First-time,Business,Economy,113,52,59,1,1,3,1,4,4,3,1,3,3,4,1,3,3,Neutral or Dissatisfied
1004,Female,32,Returning,Business,Business,309,0,0,2,2,5,4,2,1,4,1,4,4,4,2,4,2,Satisfied
1005,Female,62,Returning,Business,Economy,396,81,89,3,3,1,4,3,1,3,1,1,2,1,1,1,1,Neutral or Dissatisfied
1006,Male,57,Returning,Business,Business,2116,0,0,2,4,1,1,4,5,2,4,1,3,5,4,5,4,Satisfied
1007,Male,36,Returning,Business,Business,3881,0,0,5,3,4,2,3,5,2,5,4,1,5,3,5,5,Satisfied
1008,Male,33,Returning,Business,Economy,140,0,14,0,0,4,3,1,3,4,2,4,4,1,0,4,5,Satisfied
1009,Female,29,Returning,Business,Business,2012,0,2,3,3,5,4,3,5,4,2,4,4,3,3,4,5,Satisfied
1010,Female,53,Returning,Business,Business,3993,0,0,1,1,5,1,1,5,1,5,5,5,5,1,5,4,Satisfied
1011,Male,30,First-time,Business,Economy,89,0,0,4,4,1,4,4,2,4,3,4,4,4,4,4,3,Neutral or Dissatisfied
1012,Male,54,Returning,Business,Business,3098,0,0,3,3,5,1,3,5,1,5,2,1,5,3,5,5,Satisfied
1013,Female,16,First-time,Business,Economy,229,0,0,1,3,3,3,3,2,2,5,2,2,4,3,2,4,Neutral or Dissatisfied
1014,Male,37,Returning,Business,Business,3222,0,0,5,5,5,5,5,4,4,4,4,2,4,5,4,4,Satisfied
1015,Male,46,Returning,Business,Business,113,25,21,5,5,1,1,5,4,5,4,1,5,4,5,4,5,Satisfied
1016,Female,47,First-time,Business,Economy,247,0,6,1,1,2,1,1,4,4,2,4,4,2,1,4,2,Neutral or Dissatisfied
1017,Male,61,Returning,Business,Business,2400,0,3,2,2,4,3,2,4,3,5,3,4,4,2,4,4,Satisfied
1018,Female,57,Returning,Business,Business,2031,0,0,5,3,5,5,5,5,2,5,3,4,5,5,5,3,Satisfied
1019,Male,37,Returning,Business,Business,2458,0,0,3,4,2,4,3,3,4,3,1,2,3,4,3,4,Neutral or Dissatisfied
1020,Female,39,First-time,Business,Economy,164,0,11,0,1,1,1,2,1,3,1,3,3,3,1,3,2,Neutral or Dissatisfied
1021,Female,65,Returning,Business,Business,158,0,0,3,3,4,2,3,5,4,5,4,2,5,3,5,4,Satisfied
1022,Male,23,First-time,Business,Economy,158,93,102,4,2,4,2,3,2,2,4,2,2,4,2,2,4,Neutral or Dissatisfied
1023,Male,40,Returning,Business,Economy,164,98,111,5,5,1,2,5,2,2,1,2,2,4,2,2,3,Neutral or Dissatisfied
1024,Female,44,Returning,Business,Economy,312,0,0,1,1,3,4,1,3,3,3,3,2,3,3,3,3,Neutral or Dissatisfied
1025,Female,31,Returning,Business,Business,2202,0,0,1,1,3,2,1,2,4,2,2,2,4,4,2,4,Neutral or Dissatisfied
1026,Female,39,Returning,Business,Economy,229,0,0,5,5,3,5,5,2,5,3,5,5,2,5,5,5,Satisfied
1027,Male,22,First-time,Business,Economy,309,0,0,1,4,3,4,3,1,3,4,3,3,4,4,3,1,Satisfied
1028,Male,22,First-time,Business,Economy,113,0,0,3,4,4,4,3,3,2,2,2,2,2,4,2,3,Neutral or Dissatisfied
1029,Female,47,Returning,Business,Business,2739,0,0,2,2,2,2,2,4,2,4,5,3,4,2,4,4,Satisfied
1030,Female,27,First-time,Business,Economy,89,81,82,0,3,2,3,4,3,2,3,2,2,4,3,2,3,Neutral or Dissatisfied
1031,Female,19,First-time,Business,Economy,89,0,0,0,4,1,4,4,1,4,2,4,4,4,4,4,3,Neutral or Dissatisfied
1032,Female,79,Returning,Business,Business,164,73,75,2,2,3,4,2,1,3,2,1,3,1,3,1,3,Neutral or Dissatisfied
1033,Male,18,First-time,Business,Economy,309,1,0,3,3,3,3,2,1,5,1,5,5,1,3,5,5,Neutral or Dissatisfied
1034,Female,46,Returning,Business,Business,140,25,13,5,4,3,4,4,3,4,3,3,3,3,1,3,1,Neutral or Dissatisfied
1035,Male,17,First-time,Business,Economy,158,28,43,3,2,1,2,4,4,3,3,3,3,3,2,3,3,Neutral or Dissatisfied
1036,Female,40,Returning,Business,Business,3608,0,0,3,3,4,1,3,5,1,5,1,2,5,3,5,5,Satisfied
1037,Male,37,Returning,Business,Business,1901,0,0,3,3,1,2,3,1,2,1,1,2,1,5,1,5,Neutral or Dissatisfied
1038,Female,34,Returning,Business,Business,3301,0,0,1,1,2,5,1,4,2,4,4,3,4,1,4,4,Satisfied
1039,Male,27,First-time,Business,Economy,247,0,0,0,1,5,1,3,2,5,1,5,5,3,1,5,1,Neutral or Dissatisfied
1040,Male,47,Returning,Business,Economy,102,0,6,2,2,3,3,2,1,2,2,2,2,3,3,2,4,Neutral or Dissatisfied
1041,Female,71,Returning,Business,Economy,102,8,6,5,5,2,3,5,4,4,4,1,5,4,4,4,4,Neutral or Dissatisfied
1042,Male,37,Returning,Business,Business,3988,0,0,5,5,3,5,5,4,1,4,2,5,4,5,4,4,Satisfied
1043,Male,39,Returning,Business,Economy,247,0,0,2,5,2,5,2,4,5,5,5,5,2,5,5,5,Satisfied
1044,Female,30,First-time,Business,Economy,134,0,0,0,4,3,4,2,1,3,5,3,3,3,3,3,2,Neutral or Dissatisfied
1045,Male,69,Returning,Business,Business,396,0,0,4,4,5,3,4,3,3,4,2,4,3,4,3,3,Satisfied
1046,Male,37,First-time,Business,Economy,134,93,98,1,3,2,3,3,1,4,2,4,4,4,3,4,3,Neutral or Dissatisfied
1047,Female,45,First-time,Business,Economy,229,0,0,0,2,4,2,2,5,5,1,5,5,2,2,5,5,Neutral or Dissatisfied
1048,Male,27,First-time,Business,Economy,158,0,2,2,2,4,2,3,3,2,5,2,2,4,2,2,4,Neutral or Dissatisfied
1049,Male,35,Returning,Business,Business,2622,0,0,5,5,4,2,5,5,1,5,4,4,5,5,5,3,Satisfied
1050,Female,69,Returning,Business,Economy,309,0,0,5,5,4,2,5,5,3,5,2,1,5,5,5,5,Satisfied
1051,Male,16,First-time,Business,Economy,247,0,0,4,0,1,0,2,4,3,2,3,3,5,0,3,5,Satisfied
1052,Female,68,Returning,Personal,Economy,134,0,0,4,5,5,5,2,5,5,5,4,4,5,5,5,5,Satisfied
1053,Female,20,Returning,Personal,Economy,164,0,0,4,5,4,5,2,5,1,3,1,1,5,5,1,5,Satisfied
1054,Male,18,Returning,Personal,Economy,396,0,0,4,3,5,3,1,5,2,3,2,2,5,5,2,5,Satisfied
1055,Male,59,Returning,Personal,Economy,247,0,0,3,0,4,0,3,3,3,5,3,3,2,0,3,2,Satisfied
1056,Female,38,Returning,Personal,Economy,158,0,0,4,5,3,5,3,3,2,2,2,2,5,5,2,4,Satisfied
1057,Female,67,Returning,Personal,Economy,270,0,0,1,5,2,3,4,1,4,5,4,4,1,5,1,1,Satisfied
1058,Male,62,Returning,Personal,Economy,396,0,0,5,4,3,4,1,3,1,2,1,1,4,4,1,5,Neutral or Dissatisfied
1059,Male,25,Returning,Personal,Economy,229,0,0,2,0,3,0,3,2,4,3,4,4,3,2,4,3,Neutral or Dissatisfied
1060,Male,24,Returning,Personal,Economy,113,0,0,1,0,1,0,2,4,1,5,1,1,2,5,1,2,Satisfied
1061,Female,67,Returning,Personal,Economy,158,0,0,5,3,4,1,2,1,4,3,3,5,1,3,1,1,Neutral or Dissatisfied
1062,Male,69,Returning,Personal,Economy,164,0,0,2,5,1,5,3,1,4,1,4,4,4,5,4,4,Satisfied
1063,Male,67,Returning,Personal,Economy,140,9,0,2,0,3,0,3,4,5,1,5,5,4,0,5,3,Satisfied
1064,Female,31,Returning,Personal,Economy,354,200,201,4,3,1,5,1,5,1,5,1,3,5,4,4,5,Neutral or Dissatisfied
1065,Female,42,Returning,Personal,Economy,164,2,1,1,3,1,3,2,1,3,3,1,4,1,3,1,1,Neutral or Dissatisfied
1066,Male,28,Returning,Personal,Economy,89,0,0,5,4,3,4,3,5,1,4,1,1,4,4,1,5,Neutral or Dissatisfied
1067,Female,27,Returning,Personal,Economy,102,0,0,3,4,4,4,2,5,4,4,4,4,4,4,4,3,Neutral or Dissatisfied
1068,Female,24,Returning,Personal,Economy,354,15,19,1,2,1,2,4,3,1,3,1,1,3,2,1,3,Neutral or Dissatisfied
1069,Female,67,Returning,Personal,Economy,282,2,0,5,5,5,5,3,4,4,5,3,3,4,5,4,2,Satisfied
1070,Male,54,Returning,Personal,Economy,396,0,20,5,3,5,3,1,4,2,3,2,2,4,3,2,5,Neutral or Dissatisfied
1071,Male,24,Returning,Personal,Economy,229,0,0,5,3,3,3,4,3,3,5,3,3,5,3,3,4,Neutral or Dissatisfied
1072,Female,53,Returning,Personal,Economy,113,0,0,2,3,1,3,3,4,2,3,4,2,4,3,4,4,Neutral or Dissatisfied
1073,Female,38,Returning,Personal,Economy,102,3,0,4,2,4,2,3,3,1,5,1,1,4,2,1,5,Neutral or Dissatisfied
1074,Female,63,Returning,Personal,Economy,482,5,11,3,2,2,3,3,4,3,2,4,1,4,2,4,4,Neutral or Dissatisfied
1075,Female,12,Returning,Personal,Economy,229,17,14,5,2,3,2,1,3,5,3,5,5,4,2,5,4,Neutral or Dissatisfied
1076,Female,53,Returning,Personal,Economy,247,26,21,4,0,5,1,4,1,2,0,1,1,1,5,1,1,Satisfied
1077,Female,55,Returning,Personal,Economy,89,0,0,5,5,2,1,3,1,1,5,2,3,1,5,1,1,Satisfied
1078,Female,20,Returning,Personal,Economy,102,3,0,3,4,5,4,1,1,3,3,3,3,4,4,3,5,Neutral or Dissatisfied
1079,Female,58,Returning,Personal,Economy,164,19,27,2,3,4,3,4,2,4,3,3,5,2,3,2,1,Neutral or Dissatisfied
1080,Male,41,Returning,Personal,Economy,89,140,141,4,0,2,2,2,3,2,3,2,0,2,3,4,2,Neutral or Dissatisfied
1081,Male,62,Returning,Personal,Economy,164,0,0,3,4,3,4,3,1,4,3,4,4,4,4,4,4,Neutral or Dissatisfied
1082,Female,15,Returning,Personal,Economy,158,0,1,2,3,1,3,2,1,4,2,4,4,2,3,4,2,Neutral or Dissatisfied
1083,Male,22,Returning,Personal,Economy,354,0,0,3,5,4,5,3,1,5,2,3,3,3,5,3,4,Satisfied
1084,Female,59,Returning,Personal,Economy,158,8,10,4,3,3,4,2,3,4,3,4,5,3,3,3,3,Neutral or Dissatisfied
1085,Female,31,Returning,Personal,Economy,158,0,0,1,3,4,3,4,1,3,2,3,3,3,3,3,4,Neutral or Dissatisfied
1086,Female,50,Returning,Personal,Economy,247,11,17,5,2,4,4,5,3,4,2,5,2,3,2,3,3,Neutral or Dissatisfied
1087,Male,52,Returning,Personal,Economy,229,0,1,5,1,5,1,1,3,4,5,4,4,5,1,4,5,Neutral or Dissatisfied
1088,Male,35,Returning,Personal,Economy,102,3,0,4,0,3,0,1,1,5,4,4,4,3,2,4,3,Neutral or Dissatisfied
1089,Female,46,Returning,Personal,Economy,247,8,6,4,3,3,4,1,3,4,3,4,5,3,3,3,3,Neutral or Dissatisfied
1090,Male,8,Returning,Personal,Economy,396,0,11,4,3,5,3,5,3,4,3,4,4,5,3,4,4,Neutral or Dissatisfied
1091,Male,65,Returning,Personal,Economy,158,8,8,4,3,4,3,1,3,5,4,5,5,4,3,5,5,Neutral or Dissatisfied
1092,Male,68,Returning,Personal,Economy,396,0,0,5,3,5,3,4,4,4,5,4,4,5,3,4,5,Neutral or Dissatisfied
1093,Female,57,Returning,Personal,Economy,482,1,0,5,3,2,1,5,4,3,3,4,3,4,3,4,4,Neutral or Dissatisfied
1094,Female,52,Returning,Personal,Economy,89,0,0,4,4,3,5,3,5,5,4,5,4,5,4,5,4,Satisfied
1095,Female,61,Returning,Personal,Economy,229,0,0,5,2,3,5,3,1,5,2,3,4,1,2,1,1,Neutral or Dissatisfied
1096,Female,25,Returning,Personal,Economy,309,48,49,3,3,3,3,5,1,5,4,5,5,1,3,5,2,Neutral or Dissatisfied
1097,Male,13,Returning,Personal,Economy,164,3,0,5,2,3,2,3,3,3,4,3,3,4,2,3,5,Neutral or Dissatisfied
1098,Male,11,Returning,Personal,Economy,229,0,0,5,3,5,3,1,4,4,2,4,4,5,3,4,4,Neutral or Dissatisfied
1099,Male,52,Returning,Personal,Economy,134,0,0,3,2,2,2,3,4,4,5,2,2,3,2,2,3,Neutral or Dissatisfied
1100,Female,28,Returning,Personal,Economy,282,0,0,4,2,4,2,5,4,5,1,5,5,1,2,5,2,Neutral or Dissatisfied
1101,Female,46,Returning,Personal,Economy,354,0,0,1,1,1,4,3,1,3,1,4,1,1,1,1,1,Neutral or Dissatisfied
1102,Female,16,Returning,Personal,Economy,312,10,7,4,2,2,2,3,3,5,2,5,5,4,2,5,4,Neutral or Dissatisfied
1103,Female,22,Returning,Personal,Economy,354,0,0,5,3,5,3,3,3,1,3,3,3,4,3,3,4,Neutral or Dissatisfied
1104,Male,16,Returning,Personal,Economy,354,0,12,1,4,3,4,4,2,5,4,5,5,4,2,5,3,Neutral or Dissatisfied
1105,Male,30,Returning,Personal,Economy,102,0,0,4,2,5,2,3,3,4,1,4,4,2,2,4,5,Neutral or Dissatisfied
1106,Male,14,Returning,Personal,Economy,102,0,3,3,2,1,2,3,5,1,5,1,1,2,2,1,3,Neutral or Dissatisfied
1107,Female,24,Returning,Personal,Economy,164,423,417,4,3,4,4,4,2,4,4,4,3,3,3,5,5,Neutral or Dissatisfied
1108,Female,51,Returning,Personal,Economy,270,0,0,3,3,4,2,5,1,2,3,5,1,1,3,1,1,Neutral or Dissatisfied
1109,Female,20,Returning,Personal,Economy,113,0,0,2,1,3,1,3,2,3,5,3,3,4,1,3,3,Neutral or Dissatisfied
1110,Female,10,Returning,Personal,Economy,102,0,0,3,3,3,3,2,1,4,1,1,1,1,3,1,2,Neutral or Dissatisfied
1111,Female,38,Returning,Personal,Economy,89,0,0,5,3,5,3,5,4,3,4,3,3,4,3,3,5,Neutral or Dissatisfied
1112,Female,26,Returning,Personal,Economy,102,0,0,4,4,5,4,3,4,2,3,2,2,5,4,2,4,Neutral or Dissatisfied
1113,Male,64,Returning,Personal,Economy,354,0,0,4,3,5,3,3,3,5,3,5,5,5,3,5,4,Neutral or Dissatisfied
1114,Female,46,Returning,Personal,Economy,134,0,0,0,1,3,5,3,5,5,1,5,4,5,1,5,5,Neutral or Dissatisfied
1115,Male,15,Returning,Personal,Economy,113,0,0,5,3,3,3,3,3,1,5,1,1,1,3,1,5,Neutral or Dissatisfied
1116,Male,59,Returning,Personal,Economy,229,0,0,5,3,3,3,1,3,1,5,1,1,4,3,1,4,Neutral or Dissatisfied
1117,Male,29,Returning,Personal,Economy,229,0,0,5,2,5,2,3,3,1,3,1,1,4,2,1,4,Neutral or Dissatisfied
1118,Female,69,Returning,Personal,Economy,89,0,0,5,2,5,5,4,5,4,2,5,4,5,2,5,5,Neutral or Dissatisfied
1119,Male,33,Returning,Personal,Economy,354,0,0,4,5,4,5,4,4,2,2,2,2,5,1,2,5,Neutral or Dissatisfied
1120,Male,58,Returning,Personal,Economy,354,0,0,4,2,4,2,1,3,2,5,1,1,5,2,1,4,Neutral or Dissatisfied
1121,Male,47,Returning,Personal,Economy,282,0,0,2,0,4,0,3,2,2,2,2,2,2,0,2,2,Satisfied
1122,Female,15,Returning,Personal,Economy,134,0,0,4,3,2,3,3,2,5,1,5,5,2,3,5,4,Neutral or Dissatisfied
